"word,""count"",""Filename"";""Filename"""
"presenting,""1"",""2020-06-11.csv"";"
"asked,""1"",""2020-06-11.csv"";"
"imagery,""1"",""2020-06-11.csv"";"
"chancellor,""1"",""2020-06-11.csv"";"
"lagislation,""1"",""2020-06-11.csv"";"
"hatred,""1"",""2020-06-11.csv"";"
"acts,""1"",""2020-06-11.csv"";"
"interesting,""1"",""2020-06-11.csv"";"
"symbolic,""1"",""2020-06-11.csv"";"
"fine,""1"",""2020-06-11.csv"";"
"tme,""1"",""2020-06-11.csv"";"
"often,""1"",""2020-06-11.csv"";"
"fortunes,""1"",""2020-06-11.csv"";"
"sufferings,""1"",""2020-06-11.csv"";"
"voice,""1"",""2020-06-11.csv"";"
"beyond,""1"",""2020-06-11.csv"";"
"heads,""1"",""2020-06-11.csv"";"
"person,""1"",""2020-06-11.csv"";"
"including,""1"",""2020-06-11.csv"";"
"minorities,""1"",""2020-06-11.csv"";"
"reading,""1"",""2020-06-11.csv"";"
"war,""1"",""2020-06-11.csv"";"
"independence,""1"",""2020-06-11.csv"";"
"depicted,""1"",""2020-06-11.csv"";"
"indian,""1"",""2020-06-11.csv"";"
"mutiny,""1"",""2020-06-11.csv"";"
"especially,""1"",""2020-06-11.csv"";"
"born,""1"",""2020-06-11.csv"";"
"considers,""1"",""2020-06-11.csv"";"
"himself,""1"",""2020-06-11.csv"";"
"manner,""1"",""2020-06-11.csv"";"
"recently,""1"",""2020-06-11.csv"";"
"violance,""1"",""2020-06-11.csv"";"
"doris,""1"",""2020-06-11.csv"";"
"downwards,""1"",""2020-06-11.csv"";"
"heard,""1"",""2020-06-11.csv"";"
"ministers,""1"",""2020-06-11.csv"";"
"comment,""1"",""2020-06-11.csv"";"
"queen,""1"",""2020-06-11.csv"";"
"most,""1"",""2020-06-11.csv"";"
"cosmopolitan,""1"",""2020-06-11.csv"";"
"migration,""1"",""2020-06-11.csv"";"
"multiculturalism,""1"",""2020-06-11.csv"";"
"liberal,""1"",""2020-06-11.csv"";"
"inclusive,""1"",""2020-06-11.csv"";"
"aftermath,""1"",""2020-06-11.csv"";"
"unlawful,""1"",""2020-06-11.csv"";"
"killing,""1"",""2020-06-11.csv"";"
"focusing,""1"",""2020-06-11.csv"";"
"icons,""1"",""2020-06-11.csv"";"
"far,""1"",""2020-06-11.csv"";"
"louder,""1"",""2020-06-11.csv"";"
"words,""1"",""2020-06-11.csv"";"
"improve,""1"",""2020-06-11.csv"";"
"practical,""1"",""2020-06-11.csv"";"
"overrepresented,""1"",""2020-06-11.csv"";"
"times,""1"",""2020-06-11.csv"";"
"surely,""1"",""2020-06-11.csv"";"
"failure,""1"",""2020-06-11.csv"";"
"indication,""1"",""2020-06-11.csv"";"
"side,""1"",""2020-06-11.csv"";"
"target,""1"",""2020-06-11.csv"";"
"percentage,""1"",""2020-06-11.csv"";"
"specifically,""1"",""2020-06-11.csv"";"
"applies,""1"",""2020-06-11.csv"";"
"problams,""1"",""2020-06-11.csv"";"
"further,""1"",""2020-06-11.csv"";"
"diversions,""1"",""2020-06-11.csv"";"
"silo,""1"",""2020-06-11.csv"";"
"assisting,""1"",""2020-06-11.csv"";"
"refusal,""1"",""2020-06-11.csv"";"
"engage,""1"",""2020-06-11.csv"";"
"21st,""1"",""2020-06-11.csv"";"
"century,""1"",""2020-06-11.csv"";"
"real,""1"",""2020-06-11.csv"";"
"comparing,""1"",""2020-06-11.csv"";"
"american,""1"",""2020-06-11.csv"";"
"nt,""1"",""2020-06-11.csv"";"
"wantto,""1"",""2020-06-11.csv"";"
"goth,""1"",""2020-06-11.csv"";"
"acknowledge,""1"",""2020-06-11.csv"";"
"staring,""1"",""2020-06-11.csv"";"
"spoken,""1"",""2020-06-11.csv"";"
"re?acts,""1"",""2020-06-11.csv"";"
"skin,""1"",""2020-06-11.csv"";"
"meatymouthed,""1"",""2020-06-11.csv"";"
"hisjournalism,""1"",""2020-06-11.csv"";"
"spectator,""1"",""2020-06-11.csv"";"
"incredibly,""1"",""2020-06-11.csv"";"
"acknowladging,""1"",""2020-06-11.csv"";"
"celebrating,""1"",""2020-06-11.csv"";"
"contribution,""1"",""2020-06-11.csv"";"
"romans,""1"",""2020-06-11.csv"";"
"tries,""1"",""2020-06-11.csv"";"
"mled,""1"",""2020-06-11.csv"";"
"ifound,""1"",""2020-06-11.csv"";"
"afber,""1"",""2020-06-11.csv"";"
"journalists,""1"",""2020-06-11.csv"";"
"polemic,""1"",""2020-06-11.csv"";"
"regret,""1"",""2020-06-11.csv"";"
"choose,""1"",""2020-06-11.csv"";"
"regretted,""1"",""2020-06-11.csv"";"
"understands,""1"",""2020-06-11.csv"";"
"challenges,""1"",""2020-06-11.csv"";"
"faces,""1"",""2020-06-11.csv"";"
"subject,""1"",""2020-06-11.csv"";"
"restaurants,""1"",""2020-06-11.csv"";"
"members,""1"",""2020-06-11.csv"";"
"inevitable,""1"",""2020-06-11.csv"";"
"5096,""1"",""2020-06-11.csv"";"
"fixed,""1"",""2020-06-11.csv"";"
"costs,""1"",""2020-06-11.csv"";"
"stakeholder,""1"",""2020-06-11.csv"";"
"organisations,""1"",""2020-06-11.csv"";"
"created,""1"",""2020-06-11.csv"";"
"firms,""1"",""2020-06-11.csv"";"
"hotel,""1"",""2020-06-11.csv"";"
"mic,""1"",""2020-06-11.csv"";"
"blue,""1"",""2020-06-11.csv"";"
"wto,""1"",""2020-06-11.csv"";"
"sin,""1"",""2020-06-11.csv"";"
"continental,""1"",""2020-06-11.csv"";"
"gone,""1"",""2020-06-11.csv"";"
"china,""1"",""2020-06-11.csv"";"
"italy,""1"",""2020-06-11.csv"";"
"france,""1"",""2020-06-11.csv"";"
"denmark,""1"",""2020-06-11.csv"";"
"concentrating,""1"",""2020-06-11.csv"";"
"thought,""1"",""2020-06-11.csv"";"
"kill,""1"",""2020-06-11.csv"";"
"die,""1"",""2020-06-11.csv"";"
"195,""1"",""2020-06-11.csv"";"
"thorough,""1"",""2020-06-11.csv"";"
"york,""1"",""2020-06-11.csv"";"
"states,""1"",""2020-06-11.csv"";"
"average,""1"",""2020-06-11.csv"";"
"sticks,""1"",""2020-06-11.csv"";"
"viabla,""1"",""2020-06-11.csv"";"
"customers,""1"",""2020-06-11.csv"";"
"opposing,""1"",""2020-06-11.csv"";"
"chief,""1"",""2020-06-11.csv"";"
"officer,""1"",""2020-06-11.csv"";"
"closing,""1"",""2020-06-11.csv"";"
"opening,""1"",""2020-06-11.csv"";"
"sunday,""1"",""2020-06-11.csv"";"
"iran,""1"",""2020-06-11.csv"";"
"brazil,""1"",""2020-06-11.csv"";"
"biggest,""1"",""2020-06-11.csv"";"
"suffered,""1"",""2020-06-11.csv"";"
"disproportionately,""1"",""2020-06-11.csv"";"
"effectively,""1"",""2020-06-11.csv"";"
"march,""1"",""2020-06-11.csv"";"
"july,""1"",""2020-06-11.csv"";"
"impose,""1"",""2020-06-11.csv"";"
"stops,""1"",""2020-06-11.csv"";"
"foreigners,""1"",""2020-06-11.csv"";"
"entering,""1"",""2020-06-11.csv"";"
"nail,""1"",""2020-06-11.csv"";"
"coffin,""1"",""2020-06-11.csv"";"
"rosina,""1"",""2020-06-11.csv"";"
"priority,""1"",""2020-06-11.csv"";"
"deliberately,""1"",""2020-06-11.csv"";"
"cautious,""1"",""2020-06-11.csv"";"
"easing,""1"",""2020-06-11.csv"";"
"disagree,""1"",""2020-06-11.csv"";"
"dreadful,""1"",""2020-06-11.csv"";"
"tens,""1"",""2020-06-11.csv"";"
"imposed,""1"",""2020-06-11.csv"";"
"quickly,""1"",""2020-06-11.csv"";"
"signal,""1"",""2020-06-11.csv"";"
"basis,""1"",""2020-06-11.csv"";"
"possibla,""1"",""2020-06-11.csv"";"
"double,""1"",""2020-06-11.csv"";"
"conclusion,""1"",""2020-06-11.csv"";"
"reducing,""1"",""2020-06-11.csv"";"
"mind,""1"",""2020-06-11.csv"";"
"dilamma,""1"",""2020-06-11.csv"";"
"term,""1"",""2020-06-11.csv"";"
"lisa,""1"",""2020-06-11.csv"";"
"marie,""1"",""2020-06-11.csv"";"
"95,""1"",""2020-06-11.csv"";"
"micro,""1"",""2020-06-11.csv"";"
"zero,""1"",""2020-06-11.csv"";"
"emissions,""1"",""2020-06-11.csv"";"
"suggest,""1"",""2020-06-11.csv"";"
"severely,""1"",""2020-06-11.csv"";"
"tojau,""1"",""2020-06-11.csv"";"
"ended,""1"",""2020-06-11.csv"";"
"prepare,""1"",""2020-06-11.csv"";"
"reopening,""1"",""2020-06-11.csv"";"
"assembly,""1"",""2020-06-11.csv"";"
"sits,""1"",""2020-06-11.csv"";"
"throwing,""1"",""2020-06-11.csv"";"
"few,""1"",""2020-06-11.csv"";"
"tidbits,""1"",""2020-06-11.csv"";"
"minor,""1"",""2020-06-11.csv"";"
"trivial,""1"",""2020-06-11.csv"";"
"relaxing,""1"",""2020-06-11.csv"";"
"alok,""1"",""2020-06-11.csv"";"
"sharma,""1"",""2020-06-11.csv"";"
"pressure,""1"",""2020-06-11.csv"";"
"conservative,""1"",""2020-06-11.csv"";"
"mps,""1"",""2020-06-11.csv"";"
"plans,""1"",""2020-06-11.csv"";"
"guidance,""1"",""2020-06-11.csv"";"
"remind,""1"",""2020-06-11.csv"";"
"date,""1"",""2020-06-11.csv"";"
"extended,""1"",""2020-06-11.csv"";"
"october,""1"",""2020-06-11.csv"";"
"418000,""1"",""2020-06-11.csv"";"
"various,""1"",""2020-06-11.csv"";"
"schemes,""1"",""2020-06-11.csv"";"
"endure,""1"",""2020-06-11.csv"";"
"period,""1"",""2020-06-11.csv"";"
"stick,""1"",""2020-06-11.csv"";"
"clarity,""1"",""2020-06-11.csv"";"
"demand,""1"",""2020-06-11.csv"";"
"evaluate,""1"",""2020-06-11.csv"";"
"foreseeabla,""1"",""2020-06-11.csv"";"
"given,""1"",""2020-06-11.csv"";"
"suggesting,""1"",""2020-06-11.csv"";"
"stages,""1"",""2020-06-11.csv"";"
"forms,""1"",""2020-06-11.csv"";"
"factors,""1"",""2020-06-11.csv"";"
"intense,""1"",""2020-06-11.csv"";"
"combination,""1"",""2020-06-11.csv"";"
"height,""1"",""2020-06-11.csv"";"
"outbreak,""1"",""2020-06-11.csv"";"
"r,""1"",""2020-06-11.csv"";"
"constant,""1"",""2020-06-11.csv"";"
"evaluation,""1"",""2020-06-11.csv"";"
"solution,""1"",""2020-06-11.csv"";"
"terrified,""1"",""2020-06-11.csv"";"
"gradually,""1"",""2020-06-11.csv"";"
"breaking,""1"",""2020-06-11.csv"";"
"beaches,""1"",""2020-06-11.csv"";"
"parks,""1"",""2020-06-11.csv"";"
"families,""1"",""2020-06-11.csv"";"
"aside,""1"",""2020-06-11.csv"";"
"entirely,""1"",""2020-06-11.csv"";"
"function,""1"",""2020-06-11.csv"";"
"survive,""1"",""2020-06-11.csv"";"
"therre,""1"",""2020-06-11.csv"";"
"devastated,""1"",""2020-06-11.csv"";"
"statistic,""1"",""2020-06-11.csv"";"
"experts,""1"",""2020-06-11.csv"";"
"german,""1"",""2020-06-11.csv"";"
"chairman,""1"",""2020-06-11.csv"";"
"reaction,""1"",""2020-06-11.csv"";"
"1918,""1"",""2020-06-11.csv"";"
"in?uenza,""1"",""2020-06-11.csv"";"
"1968,""1"",""2020-06-11.csv"";"
"excess,""1"",""2020-06-11.csv"";"
"highest,""1"",""2020-06-11.csv"";"
"responses,""1"",""2020-06-11.csv"";"
"reluctant,""1"",""2020-06-11.csv"";"
"starting,""1"",""2020-06-11.csv"";"
"starts,""1"",""2020-06-11.csv"";"
"august,""1"",""2020-06-11.csv"";"
"insurance,""1"",""2020-06-11.csv"";"
"7496,""1"",""2020-06-11.csv"";"
"represent,""1"",""2020-06-11.csv"";"
"jewel,""1"",""2020-06-11.csv"";"
"crown,""1"",""2020-06-11.csv"";"
"railways,""1"",""2020-06-11.csv"";"
"ceases,""1"",""2020-06-11.csv"";"
"regardless,""1"",""2020-06-11.csv"";"
"means,""1"",""2020-06-11.csv"";"
"funding,""1"",""2020-06-11.csv"";"
"policies,""1"",""2020-06-11.csv"";"
"alongside,""1"",""2020-06-11.csv"";"
"beg,""1"",""2020-06-11.csv"";"
"english,""1"",""2020-06-11.csv"";"
"dependence,""1"",""2020-06-11.csv"";"
"immense,""1"",""2020-06-11.csv"";"
"suffering,""1"",""2020-06-11.csv"";"
"unemployment,""1"",""2020-06-11.csv"";"
"please,""1"",""2020-06-11.csv"";"
"wool,""1"",""2020-06-11.csv"";"
"industries,""1"",""2020-06-11.csv"";"
"recruited,""1"",""2020-06-11.csv"";"
"however,""1"",""2020-06-11.csv"";"
"close,""1"",""2020-06-11.csv"";"
"scratch,""1"",""2020-06-11.csv"";"
"overtheir,""1"",""2020-06-11.csv"";"
"meeting,""1"",""2020-06-11.csv"";"
"partly,""1"",""2020-06-11.csv"";"
"low,""1"",""2020-06-11.csv"";"
"lass,""1"",""2020-06-11.csv"";"
"publication,""1"",""2020-06-11.csv"";"
"659,""1"",""2020-06-11.csv"";"
"identified,""1"",""2020-06-11.csv"";"
"gave,""1"",""2020-06-11.csv"";"
"619,""1"",""2020-06-11.csv"";"
"9496,""1"",""2020-06-11.csv"";"
"delivered,""1"",""2020-06-11.csv"";"
"partnership,""1"",""2020-06-11.csv"";"
"describes,""1"",""2020-06-11.csv"";"
"progressively,""1"",""2020-06-11.csv"";"
"deliver,""1"",""2020-06-11.csv"";"
"m,""1"",""2020-06-11.csv"";"
"targets,""1"",""2020-06-11.csv"";"
"reach,""1"",""2020-06-11.csv"";"
"rush,""1"",""2020-06-11.csv"";"
"deserve,""1"",""2020-06-11.csv"";"
"full,""1"",""2020-06-11.csv"";"
"above,""1"",""2020-06-11.csv"";"
"mral,""1"",""2020-06-11.csv"";"
"sadtosaythatwe,""1"",""2020-06-11.csv"";"
"ground,""1"",""2020-06-11.csv"";"
"48,""1"",""2020-06-11.csv"";"
"hours,""1"",""2020-06-11.csv"";"
"widespread,""1"",""2020-06-11.csv"";"
"review,""1"",""2020-06-11.csv"";"
"delayed,""1"",""2020-06-11.csv"";"
"export,""1"",""2020-06-11.csv"";"
"12000,""1"",""2020-06-11.csv"";"
"260000,""1"",""2020-06-11.csv"";"
"successfuuy,""1"",""2020-06-11.csv"";"
"implamented,""1"",""2020-06-11.csv"";"
"maintain,""1"",""2020-06-11.csv"";"
"committed,""1"",""2020-06-11.csv"";"
"openly,""1"",""2020-06-11.csv"";"
"publishing,""1"",""2020-06-11.csv"";"
"comments,""1"",""2020-06-11.csv"";"
"immediately,""1"",""2020-06-11.csv"";"
"carried,""1"",""2020-06-11.csv"";"
"ceredigion,""1"",""2020-06-11.csv"";"
"rates,""1"",""2020-06-11.csv"";"
"shakeels,""1"",""2020-06-11.csv"";"
"resources,""1"",""2020-06-11.csv"";"
"wish,""1"",""2020-06-11.csv"";"
"choice,""1"",""2020-06-11.csv"";"
"decentjob,""1"",""2020-06-11.csv"";"
"parts,""1"",""2020-06-11.csv"";"
"isolate,""1"",""2020-06-11.csv"";"
"meant,""1"",""2020-06-11.csv"";"
"5596,""1"",""2020-06-11.csv"";"
"hearty,""1"",""2020-06-11.csv"";"
"shakeel,""1"",""2020-06-11.csv"";"
"draw,""1"",""2020-06-11.csv"";"
"attention,""1"",""2020-06-11.csv"";"
"cooperating,""1"",""2020-06-11.csv"";"
"message,""1"",""2020-06-11.csv"";"
"share,""1"",""2020-06-11.csv"";"
"voluntary,""1"",""2020-06-11.csv"";"
"mentioned,""1"",""2020-06-11.csv"";"
"simply,""1"",""2020-06-11.csv"";"
"minutes,""1"",""2020-06-11.csv"";"
"body,""1"",""2020-06-11.csv"";"
"801,""1"",""2020-06-11.csv"";"
"8096,""1"",""2020-06-11.csv"";"
"near,""1"",""2020-06-11.csv"";"
"encouraging,""1"",""2020-06-11.csv"";"
"used,""1"",""2020-06-11.csv"";"
"cumulatively,""1"",""2020-06-11.csv"";"
"connecting,""1"",""2020-06-11.csv"";"
"love,""1"",""2020-06-11.csv"";"
"calling,""1"",""2020-06-11.csv"";"
"rob,""1"",""2020-06-11.csv"";"
"ask,""1"",""2020-06-11.csv"";"
"ourselves,""1"",""2020-06-11.csv"";"
"cooperate,""1"",""2020-06-11.csv"";"
"value,""1"",""2020-06-11.csv"";"
"high,""1"",""2020-06-11.csv"";"
"degree,""1"",""2020-06-11.csv"";"
"never,""1"",""2020-06-11.csv"";"
"underestimated,""1"",""2020-06-11.csv"";"
"tmsted,""1"",""2020-06-11.csv"";"
"tmsting,""1"",""2020-06-11.csv"";"
"individuals,""1"",""2020-06-11.csv"";"
"raise,""1"",""2020-06-11.csv"";"
"level,""1"",""2020-06-11.csv"";"
"palace,""1"",""2020-06-11.csv"";"
"bernadine,""1"",""2020-06-11.csv"";"
"iagree,""1"",""2020-06-11.csv"";"
"lead,""1"",""2020-06-11.csv"";"
"ten,""1"",""2020-06-11.csv"";"
"glaringly,""1"",""2020-06-11.csv"";"
"obvious,""1"",""2020-06-11.csv"";"
"p,""1"",""2020-06-11.csv"";"
"heaving,""1"",""2020-06-11.csv"";"
"splutbering,""1"",""2020-06-11.csv"";"
"coronavims,""1"",""2020-06-11.csv"";"
"hospital,""1"",""2020-06-11.csv"";"
"perceived,""1"",""2020-06-11.csv"";"
"minds,""1"",""2020-06-11.csv"";"
"listening,""1"",""2020-06-11.csv"";"
"brought,""1"",""2020-06-11.csv"";"
"skills,""1"",""2020-06-11.csv"";"
"although,""1"",""2020-06-11.csv"";"
"throne,""1"",""2020-06-11.csv"";"
"puppet,""1"",""2020-06-11.csv"";"
"master,""1"",""2020-06-11.csv"";"
"tracking,""1"",""2020-06-11.csv"";"
"getting,""1"",""2020-06-11.csv"";"
"driving,""1"",""2020-06-11.csv"";"
"miles,""1"",""2020-06-11.csv"";"
"fortunate,""1"",""2020-06-11.csv"";"
"reporting,""1"",""2020-06-11.csv"";"
"statistis,""1"",""2020-06-11.csv"";"
"faster,""1"",""2020-06-11.csv"";"
"wait,""1"",""2020-06-11.csv"";"
"condemning,""1"",""2020-06-11.csv"";"
"s,""1"",""2020-06-11.csv"";"
"aided,""1"",""2020-06-11.csv"";"
"ingredients,""1"",""2020-06-11.csv"";"
"recipe,""1"",""2020-06-11.csv"";"
"protecting,""1"",""2020-06-11.csv"";"
"mla,""1"",""2020-06-11.csv"";"
"hearing,""1"",""2020-06-11.csv"";"
"dying,""1"",""2020-06-11.csv"";"
"recommendations,""1"",""2020-06-11.csv"";"
"direction,""1"",""2020-06-11.csv"";"
"doesnt,""1"",""2020-06-11.csv"";"
"byjowt,""1"",""2020-06-11.csv"";"
"jowl,""1"",""2020-06-11.csv"";"
"byjowl,""1"",""2020-06-11.csv"";"
"senior,""1"",""2020-06-11.csv"";"
"executives,""1"",""2020-06-11.csv"";"
"office,""1"",""2020-06-11.csv"";"
"planning,""1"",""2020-06-11.csv"";"
"none,""1"",""2020-06-11.csv"";"
"household,""1"",""2020-06-11.csv"";"
"modelling,""1"",""2020-06-11.csv"";"
"500000,""1"",""2020-06-11.csv"";"
"shares,""1"",""2020-06-11.csv"";"
"illness,""1"",""2020-06-11.csv"";"
"known,""1"",""2020-06-11.csv"";"
"pan,""1"",""2020-06-11.csv"";"
"best,""1"",""2020-06-11.csv"";"
"assessments,""1"",""2020-06-11.csv"";"
"petered,""1"",""2020-06-11.csv"";"
"hour,""1"",""2020-06-11.csv"";"
"305,""1"",""2020-06-11.csv"";"
"30s,""1"",""2020-06-11.csv"";"
"effects,""1"",""2020-06-11.csv"";"
"applications,""1"",""2020-06-11.csv"";"
"website,""1"",""2020-06-11.csv"";"
"watching,""1"",""2020-06-11.csv"";"
