word,count,Filename
interest,1,30/04/2020
interest,1,14/05/2020
interest,1,28/05/2020
interest,1,25/06/2020
interest,1,15/10/2020
interest,1,19/11/2020
interest,3,03/12/2020
interest,3,10/12/2020
interested,1,09/01/2020
interested,3,16/01/2020
interested,3,23/01/2020
interested,1,06/02/2020
interested,5,13/02/2020
interested,2,19/03/2020
interested,1,28/05/2020
interested,1,04/06/2020
interested,1,11/06/2020
interested,2,25/06/2020
interested,1,01/10/2020
interested,1,08/10/2020
interested,1,15/10/2020
interested,1,22/10/2020
interesting,5,09/01/2020
interesting,2,23/01/2020
interesting,4,30/01/2020
interesting,5,06/02/2020
interesting,5,13/02/2020
interesting,2,20/02/2020
interesting,1,27/02/2020
interesting,1,05/03/2020
interesting,2,19/03/2020
interesting,1,02/04/2020
interesting,4,09/04/2020
interesting,5,16/04/2020
interesting,1,30/04/2020
interesting,2,07/05/2020
interesting,2,21/05/2020
interesting,3,28/05/2020
interesting,1,04/06/2020
interesting,1,11/06/2020
interesting,1,18/06/2020
interesting,3,25/06/2020
interesting,2,17/09/2020
interesting,1,24/09/2020
interesting,1,01/10/2020
interesting,1,08/10/2020
interesting,2,22/10/2020
interesting,2,05/11/2020
interesting,1,12/11/2020
interesting,4,19/11/2020
interesting,2,26/11/2020
interesting,5,10/12/2020
interestingly,1,07/05/2020
interestingly,1,10/12/2020
interests,7,09/01/2020
interests,1,06/02/2020
interests,1,13/02/2020
interests,1,20/02/2020
interests,2,09/04/2020
interests,2,07/05/2020
interests,1,28/05/2020
interests,1,01/10/2020
interests,1,15/10/2020
interests,1,22/10/2020
interests,3,05/11/2020
interests,4,10/12/2020
interface,1,18/06/2020
interfaith,1,19/11/2020
interfere,1,05/11/2020
interfered,1,16/01/2020
interference,1,06/02/2020
interference,1,15/10/2020
interference,7,29/10/2020
interim,4,21/05/2020
interim,1,28/05/2020
interim,2,12/11/2020
interject,1,04/06/2020
intermediate,1,23/01/2020
intermittent,3,09/04/2020
intermpt,1,18/06/2020
internal,1,17/09/2020
internal,3,15/10/2020
internal,1,29/10/2020
internal,1,12/11/2020
internal,5,26/11/2020
internally,2,16/01/2020
international,6,09/01/2020
international,1,16/01/2020
international,10,23/01/2020
international,2,30/01/2020
international,1,06/02/2020
international,1,13/02/2020
international,1,12/03/2020
international,1,19/03/2020
international,1,26/03/2020
international,3,02/04/2020
international,2,16/04/2020
international,2,30/04/2020
international,4,07/05/2020
international,1,21/05/2020
international,3,28/05/2020
international,3,11/06/2020
international,1,18/06/2020
international,10,17/09/2020
international,1,15/10/2020
international,1,29/10/2020
international,2,05/11/2020
international,2,19/11/2020
international,6,03/12/2020
international,1,10/12/2020
internationalist,1,30/01/2020
internationalist,1,13/02/2020
internationally,1,23/01/2020
internationally,2,27/02/2020
internationally,3,05/03/2020
internationally,1,17/09/2020
internationally,1,08/10/2020
internationally,1,03/12/2020
internet,2,12/03/2020
internet,1,18/06/2020
internet,1,25/06/2020
internships,1,18/06/2020
internships,1,25/06/2020
interpersonal,1,25/06/2020
interpret,2,15/10/2020
interpretation,1,26/03/2020
interpretation,1,21/05/2020
interpretation,1,28/05/2020
interpretation,3,17/09/2020
interpretation,1,26/11/2020
interpreted,3,05/03/2020
interpreter,1,20/02/2020
interpreters,2,20/02/2020
interrogate,1,11/06/2020
interrogate,1,26/11/2020
interrogated,1,11/06/2020
interrogated,1,26/11/2020
interrow,1,25/06/2020
interrupt,3,28/05/2020
interrupt,2,18/06/2020
interrupt,2,01/10/2020
interrupt,1,15/10/2020
interrupt,1,03/12/2020
interrupted,1,24/09/2020
interrupted,1,03/12/2020
interrupting,1,13/02/2020
interrupting,1,05/11/2020
interruption,1,19/03/2020
interruption,8,16/04/2020
interruption,2,21/05/2020
interruption,1,24/09/2020
intertwined,1,03/12/2020
intervene,1,26/11/2020
intervened,1,20/02/2020
intervention,2,09/01/2020
intervention,4,06/02/2020
intervention,1,13/02/2020
intervention,3,16/04/2020
intervention,1,07/05/2020
intervention,1,18/06/2020
interventions,3,12/03/2020
interventions,4,07/05/2020
interventions,1,18/06/2020
interventions,2,17/09/2020
interventions,1,05/11/2020
interventions,2,26/11/2020
interview,5,16/01/2020
interview,2,30/01/2020
interview,1,09/04/2020
interview,3,22/10/2020
interview,1,29/10/2020
interviewed,1,09/01/2020
interviewed,2,06/02/2020
interviewed,1,10/12/2020
interviews,1,30/01/2020
interviews,1,06/02/2020
intimidated,1,20/02/2020
intimidatory,1,10/12/2020
intmsion,2,30/04/2020
into,13,09/01/2020
into,17,16/01/2020
into,11,23/01/2020
into,15,30/01/2020
into,16,06/02/2020
into,15,13/02/2020
into,15,20/02/2020
into,32,27/02/2020
into,33,05/03/2020
into,9,12/03/2020
into,24,19/03/2020
into,15,26/03/2020
into,25,02/04/2020
into,17,09/04/2020
into,17,16/04/2020
into,37,30/04/2020
into,12,07/05/2020
into,21,14/05/2020
into,20,21/05/2020
into,19,28/05/2020
into,16,04/06/2020
into,24,11/06/2020
into,35,18/06/2020
into,31,25/06/2020
into,14,17/09/2020
into,17,24/09/2020
into,14,01/10/2020
into,19,08/10/2020
into,9,15/10/2020
into,31,22/10/2020
into,24,29/10/2020
into,18,05/11/2020
into,13,12/11/2020
into,25,19/11/2020
into,15,26/11/2020
into,20,03/12/2020
into,13,10/12/2020
intolarable,1,23/01/2020
intolerable,2,23/01/2020
intolerable,1,10/12/2020
intractable,1,05/03/2020
intranet,1,18/06/2020
intravenous,1,16/04/2020
intrigued,1,05/03/2020
introduce,3,23/01/2020
introduce,1,12/03/2020
introduce,1,19/03/2020
introduce,3,09/04/2020
introduce,2,30/04/2020
introduce,1,14/05/2020
introduce,1,04/06/2020
introduce,1,18/06/2020
introduce,1,24/09/2020
introduce,1,08/10/2020
introduce,1,19/11/2020
introduce,1,03/12/2020
introduced,1,30/01/2020
introduced,1,06/02/2020
introduced,1,19/03/2020
introduced,1,09/04/2020
introduced,1,16/04/2020
introduced,1,07/05/2020
introduced,2,14/05/2020
introduced,3,04/06/2020
introduced,2,25/06/2020
introduced,2,17/09/2020
introduced,2,24/09/2020
introduced,1,08/10/2020
introduced,2,15/10/2020
introduced,3,26/11/2020
introduced,1,03/12/2020
introducing,5,23/01/2020
introducing,1,06/02/2020
introducing,1,05/03/2020
introducing,1,02/04/2020
introducing,1,30/04/2020
introducing,2,07/05/2020
introducing,1,18/06/2020
introducing,1,19/11/2020
introducing,1,26/11/2020
introducing,1,03/12/2020
introduction,1,04/06/2020
introduction,1,22/10/2020
intrusion,2,30/04/2020
intuitive,1,05/03/2020
intuitively,3,05/03/2020
inundated,3,27/02/2020
inundated,1,21/05/2020
invaded,2,09/01/2020
invaded,1,04/06/2020
invasive,1,19/03/2020
invented,1,12/03/2020
invented,1,26/03/2020
invented,1,21/05/2020
inventive,3,21/05/2020
inventors,2,12/03/2020
inverness,1,17/09/2020
inverse,1,15/10/2020
invest,10,16/01/2020
invest,3,23/01/2020
invest,2,30/01/2020
invest,1,06/02/2020
invest,1,13/02/2020
invest,1,20/02/2020
invest,2,27/02/2020
invest,4,12/03/2020
invest,1,26/03/2020
invest,1,30/04/2020
invest,2,21/05/2020
invest,1,18/06/2020
invest,2,25/06/2020
invest,1,17/09/2020
invest,1,08/10/2020
invested,1,27/02/2020
invested,3,05/03/2020
invested,2,09/04/2020
invested,3,25/06/2020
invested,1,17/09/2020
invested,2,15/10/2020
invested,1,19/11/2020
invested,1,26/11/2020
invested,1,03/12/2020
invested,1,10/12/2020
investigate,3,23/01/2020
investigate,3,05/03/2020
investigated,1,23/01/2020
investigated,1,05/03/2020
investigated,5,29/10/2020
investigation,2,09/01/2020
investigation,24,05/03/2020
investigation,3,11/06/2020
investigation,2,29/10/2020
investing,6,16/01/2020
investing,1,23/01/2020
investing,1,13/02/2020
investing,1,20/02/2020
investing,1,27/02/2020
investing,1,12/03/2020
investing,1,02/04/2020
investing,1,07/05/2020
investing,1,21/05/2020
investing,2,25/06/2020
investing,6,17/09/2020
investing,1,24/09/2020
investing,4,15/10/2020
investing,1,26/11/2020
investment,5,16/01/2020
investment,1,23/01/2020
investment,14,30/01/2020
investment,1,13/02/2020
investment,5,20/02/2020
investment,6,27/02/2020
investment,3,05/03/2020
investment,7,12/03/2020
investment,3,09/04/2020
investment,1,30/04/2020
investment,1,14/05/2020
investment,2,21/05/2020
investment,2,25/06/2020
investment,1,24/09/2020
investment,1,15/10/2020
investment,2,22/10/2020
investment,2,19/11/2020
investment,3,26/11/2020
investment,2,03/12/2020
investments,5,13/02/2020
investments,2,09/04/2020
investments,1,25/06/2020
invidious,1,16/04/2020
invigilator,1,10/12/2020
invisibla,1,18/06/2020
invisible,1,02/04/2020
invisible,2,18/06/2020
invisible,1,26/11/2020
invitation,1,12/03/2020
invite,1,27/02/2020
invite,1,09/04/2020
invited,2,19/03/2020
invited,3,02/04/2020
invited,1,21/05/2020
invited,3,29/10/2020
invites,1,16/04/2020
inviting,1,20/02/2020
inviting,3,30/04/2020
invoices,3,05/03/2020
invoices,6,26/03/2020
invoke,1,06/02/2020
invoke,1,17/09/2020
invoked,1,03/12/2020
involve,1,09/01/2020
involve,1,16/01/2020
involve,6,13/02/2020
involve,3,30/04/2020
involve,2,14/05/2020
involve,1,17/09/2020
involve,1,08/10/2020
involve,1,12/11/2020
involve,1,10/12/2020
involved,6,09/01/2020
involved,6,23/01/2020
involved,2,30/01/2020
involved,4,06/02/2020
involved,1,13/02/2020
involved,1,12/03/2020
involved,1,19/03/2020
involved,9,02/04/2020
involved,2,09/04/2020
involved,4,30/04/2020
involved,7,07/05/2020
involved,2,21/05/2020
involved,1,28/05/2020
involved,1,04/06/2020
involved,1,18/06/2020
involved,7,01/10/2020
involved,5,15/10/2020
involved,3,22/10/2020
involved,4,29/10/2020
involved,3,12/11/2020
involved,1,19/11/2020
involved,4,03/12/2020
involved,4,10/12/2020
involvement,1,07/05/2020
involves,2,14/05/2020
involves,1,18/06/2020
involves,1,15/10/2020
involves,1,22/10/2020
involves,1,12/11/2020
inward,1,30/04/2020
iona,11,25/06/2020
ions,1,27/02/2020
ipads,1,20/02/2020
ipads,1,02/04/2020
iphone,1,07/05/2020
iphones,3,02/04/2020
iplayer,1,20/02/2020
ipsa,1,26/11/2020
ipso,1,09/01/2020
iqbal,3,24/09/2020
iran,10,09/01/2020
iran,1,16/01/2020
iran,1,23/01/2020
iran,3,06/02/2020
iran,1,12/03/2020
iran,1,02/04/2020
iran,8,04/06/2020
iran,1,11/06/2020
iranian,4,09/01/2020
iranians,1,09/01/2020
irannot,1,17/09/2020
irans,1,09/01/2020
irant,2,16/01/2020
irant,1,30/01/2020
irant,1,04/06/2020
irant,1,18/06/2020
iraq,8,09/01/2020
ireland,1,23/01/2020
ireland,1,30/01/2020
ireland,2,06/02/2020
ireland,23,13/02/2020
ireland,6,12/03/2020
ireland,2,26/03/2020
ireland,9,09/04/2020
ireland,1,07/05/2020
ireland,1,14/05/2020
ireland,3,21/05/2020
ireland,1,28/05/2020
ireland,17,17/09/2020
ireland,3,24/09/2020
ireland,1,15/10/2020
ireland,3,22/10/2020
ireland,1,12/11/2020
ireland,3,26/11/2020
ireland,1,10/12/2020
irish,6,13/02/2020
irish,1,12/03/2020
irish,4,17/09/2020
irish,1,01/10/2020
irish,5,29/10/2020
irish,1,10/12/2020
ironic,1,16/01/2020
ironic,1,05/03/2020
ironic,1,26/03/2020
ironies,1,28/05/2020
irony,1,27/02/2020
irony,1,19/11/2020
irrational,1,09/04/2020
irreconcilable,1,08/10/2020
irrelevance,1,27/02/2020
irrelevance,1,15/10/2020
irrelevant,1,06/02/2020
irrelevant,1,17/09/2020
irreplaceable,1,30/01/2020
irrespective,2,27/02/2020
irresponsibla,1,19/11/2020
irresponsible,1,09/04/2020
irresponsible,1,01/10/2020
irresponsible,2,19/11/2020
irresponsible,1,26/11/2020
irresponsible,1,10/12/2020
irresponsibly,1,08/10/2020
irreversible,1,22/10/2020
irritate,3,10/12/2020
irritated,1,10/12/2020
irritates,1,10/12/2020
is,184,09/01/2020
is,351,16/01/2020
is,381,23/01/2020
is,332,30/01/2020
is,206,06/02/2020
is,285,13/02/2020
is,220,20/02/2020
is,247,27/02/2020
is,407,05/03/2020
is,252,12/03/2020
is,343,19/03/2020
is,310,26/03/2020
is,291,02/04/2020
is,217,09/04/2020
is,320,16/04/2020
is,318,30/04/2020
is,256,07/05/2020
is,385,14/05/2020
is,246,21/05/2020
is,145,28/05/2020
is,271,04/06/2020
is,308,11/06/2020
is,158,18/06/2020
is,203,25/06/2020
is,296,17/09/2020
is,266,24/09/2020
is,203,01/10/2020
is,216,08/10/2020
is,229,15/10/2020
is,251,22/10/2020
is,341,29/10/2020
is,184,05/11/2020
is,230,12/11/2020
is,333,19/11/2020
is,173,26/11/2020
is,227,03/12/2020
is,308,10/12/2020
isa,1,23/01/2020
isaid,1,30/01/2020
isaid,1,05/03/2020
isat,1,13/02/2020
isay,1,29/10/2020
ishlak,1,24/09/2020
ishlek,2,24/09/2020
ishould,1,16/04/2020
ishould,1,01/10/2020
isis,1,09/01/2020
isit,1,17/09/2020
isjeremy,2,13/02/2020
isjess,2,19/03/2020
isjoining,2,16/04/2020
isjoining,1,01/10/2020
isjoining,1,05/11/2020
isjoining,2,03/12/2020
isjulie,4,30/04/2020
isjust,1,09/01/2020
isjust,2,23/01/2020
isjust,1,06/02/2020
isjust,1,02/04/2020
isjust,3,16/04/2020
isjust,2,30/04/2020
isjust,1,18/06/2020
isjust,1,24/09/2020
isjust,1,01/10/2020
isjust,1,15/10/2020
isjust,3,29/10/2020
isjust,1,05/11/2020
isjust,2,10/12/2020
isla,2,07/05/2020
isla,1,14/05/2020
isla,1,04/06/2020
isla,2,18/06/2020
isla,1,03/12/2020
islamic,1,06/02/2020
islamic,4,29/10/2020
islamist,1,09/01/2020
islamophobia,1,29/10/2020
island,1,09/01/2020
island,1,16/01/2020
island,1,13/02/2020
island,1,20/02/2020
island,2,12/03/2020
island,1,14/05/2020
island,1,01/10/2020
island,1,10/12/2020
islands,3,16/01/2020
islands,5,13/02/2020
islands,1,07/05/2020
islands,1,11/06/2020
islands,3,01/10/2020
islands,2,19/11/2020
islands,1,10/12/2020
islas,1,16/01/2020
isle,9,07/05/2020
isle,8,14/05/2020
isle,5,21/05/2020
isle,3,04/06/2020
isle,6,18/06/2020
isle,2,03/12/2020
isles,3,16/01/2020
isnt,5,09/01/2020
isnt,10,16/01/2020
isnt,7,23/01/2020
isnt,8,30/01/2020
isnt,12,06/02/2020
isnt,6,13/02/2020
isnt,4,27/02/2020
isnt,5,05/03/2020
isnt,16,12/03/2020
isnt,2,19/03/2020
isnt,11,02/04/2020
isnt,6,09/04/2020
isnt,3,16/04/2020
isnt,4,30/04/2020
isnt,10,07/05/2020
isnt,5,21/05/2020
isnt,6,28/05/2020
isnt,8,04/06/2020
isnt,2,11/06/2020
isnt,12,18/06/2020
isnt,2,25/06/2020
isnt,10,17/09/2020
isnt,11,24/09/2020
isnt,6,01/10/2020
isnt,8,08/10/2020
isnt,3,15/10/2020
isnt,1,22/10/2020
isnt,1,29/10/2020
isnt,9,05/11/2020
isnt,2,12/11/2020
isnt,2,19/11/2020
isnt,5,26/11/2020
isnt,6,03/12/2020
isnt,2,10/12/2020
isntjust,1,06/02/2020
isntjust,1,02/04/2020
isntjust,2,07/05/2020
isolate,3,13/02/2020
isolate,1,05/03/2020
isolate,1,12/03/2020
isolate,2,19/03/2020
isolate,1,26/03/2020
isolate,8,09/04/2020
isolate,6,16/04/2020
isolate,2,30/04/2020
isolate,3,07/05/2020
isolate,3,21/05/2020
isolate,17,28/05/2020
isolate,1,11/06/2020
isolate,1,18/06/2020
isolate,2,17/09/2020
isolate,3,24/09/2020
isolate,6,01/10/2020
isolate,3,08/10/2020
isolate,1,15/10/2020
isolate,4,22/10/2020
isolate,9,29/10/2020
isolate,1,05/11/2020
isolated,2,20/02/2020
isolated,5,27/02/2020
isolated,1,12/03/2020
isolated,1,09/04/2020
isolated,1,16/04/2020
isolated,1,30/04/2020
isolated,1,14/05/2020
isolated,2,21/05/2020
isolated,1,17/09/2020
isolated,4,24/09/2020
isolated,1,01/10/2020
isolates,1,02/04/2020
isolating,3,05/03/2020
isolating,1,26/03/2020
isolating,1,02/04/2020
isolating,3,30/04/2020
isolating,1,07/05/2020
isolating,1,14/05/2020
isolating,1,28/05/2020
isolating,1,18/06/2020
isolating,9,24/09/2020
isolating,3,01/10/2020
isolating,4,22/10/2020
isolation,4,16/01/2020
isolation,2,30/01/2020
isolation,3,27/02/2020
isolation,5,19/03/2020
isolation,9,02/04/2020
isolation,8,09/04/2020
isolation,2,07/05/2020
isolation,2,11/06/2020
isolation,1,25/06/2020
isolation,1,17/09/2020
isolation,3,24/09/2020
isolation,1,01/10/2020
isolation,1,22/10/2020
isolation,1,26/11/2020
ispoke,1,22/10/2020
israel,2,23/01/2020
israel,1,24/09/2020
israel,2,29/10/2020
israeli,1,05/03/2020
iss,4,30/04/2020
issue,7,09/01/2020
issue,15,16/01/2020
issue,12,23/01/2020
issue,15,30/01/2020
issue,7,06/02/2020
issue,6,13/02/2020
issue,1,20/02/2020
issue,13,27/02/2020
issue,13,05/03/2020
issue,23,12/03/2020
issue,10,19/03/2020
issue,1,26/03/2020
issue,3,02/04/2020
issue,4,09/04/2020
issue,5,16/04/2020
issue,13,30/04/2020
issue,8,07/05/2020
issue,4,14/05/2020
issue,1,21/05/2020
issue,8,28/05/2020
issue,2,04/06/2020
issue,13,11/06/2020
issue,3,18/06/2020
issue,7,25/06/2020
issue,2,17/09/2020
issue,2,24/09/2020
issue,9,01/10/2020
issue,3,08/10/2020
issue,2,15/10/2020
issue,8,22/10/2020
issue,9,29/10/2020
issue,3,12/11/2020
issue,9,19/11/2020
issue,1,26/11/2020
issue,2,03/12/2020
issue,8,10/12/2020
issued,2,04/06/2020
issued,1,10/12/2020
issues,6,09/01/2020
issues,6,16/01/2020
issues,4,23/01/2020
issues,3,30/01/2020
issues,7,06/02/2020
issues,11,13/02/2020
issues,3,20/02/2020
issues,6,27/02/2020
issues,4,05/03/2020
issues,6,12/03/2020
issues,4,19/03/2020
issues,2,09/04/2020
issues,1,16/04/2020
issues,15,07/05/2020
issues,2,14/05/2020
issues,8,21/05/2020
issues,3,28/05/2020
issues,9,04/06/2020
issues,5,11/06/2020
issues,1,18/06/2020
issues,5,25/06/2020
issues,1,24/09/2020
issues,1,01/10/2020
issues,1,08/10/2020
issues,9,15/10/2020
issues,3,22/10/2020
issues,5,29/10/2020
issues,3,05/11/2020
issues,5,12/11/2020
issues,6,19/11/2020
issues,3,03/12/2020
issues,8,10/12/2020
issuing,1,04/06/2020
ist,5,21/05/2020
ist,1,04/06/2020
ist,1,10/12/2020
istill,1,10/12/2020
isto,1,04/06/2020
isuspect,2,05/03/2020
it,128,09/01/2020
it,212,16/01/2020
it,182,23/01/2020
it,206,30/01/2020
it,152,06/02/2020
it,201,13/02/2020
it,119,20/02/2020
it,203,27/02/2020
it,227,05/03/2020
it,108,12/03/2020
it,226,19/03/2020
it,190,26/03/2020
it,225,02/04/2020
it,118,09/04/2020
it,223,16/04/2020
it,204,30/04/2020
it,147,07/05/2020
it,272,14/05/2020
it,280,21/05/2020
it,114,28/05/2020
it,195,04/06/2020
it,237,11/06/2020
it,155,18/06/2020
it,119,25/06/2020
it,180,17/09/2020
it,161,24/09/2020
it,141,01/10/2020
it,140,08/10/2020
it,146,15/10/2020
it,206,22/10/2020
it,235,29/10/2020
it,109,05/11/2020
it,184,12/11/2020
it,248,19/11/2020
it,111,26/11/2020
it,161,03/12/2020
it,224,10/12/2020
ita,1,09/04/2020
itake,1,16/04/2020
italian,1,09/04/2020
italian,1,28/05/2020
italian,1,29/10/2020
italians,4,05/03/2020
italians,1,09/04/2020
italians,1,04/06/2020
italrs,1,09/04/2020
italy,4,16/01/2020
italy,1,27/02/2020
italy,3,05/03/2020
italy,6,12/03/2020
italy,2,19/03/2020
italy,2,26/03/2020
italy,13,09/04/2020
italy,2,16/04/2020
italy,2,30/04/2020
italy,3,07/05/2020
italy,2,14/05/2020
italy,13,04/06/2020
italy,1,11/06/2020
italy,1,24/09/2020
italy,2,01/10/2020
italy,1,05/11/2020
italys,3,09/04/2020
itand,2,02/04/2020
itell,5,19/11/2020
item,1,09/01/2020
items,1,16/01/2020
items,1,19/03/2020
items,4,26/03/2020
iteration,1,09/04/2020
ithink,1,09/01/2020
ithink,7,16/01/2020
ithink,8,23/01/2020
ithink,6,30/01/2020
ithink,3,13/02/2020
ithink,3,27/02/2020
ithink,1,12/03/2020
ithink,3,19/03/2020
ithink,1,02/04/2020
ithink,3,09/04/2020
ithink,2,16/04/2020
ithink,3,07/05/2020
ithink,5,14/05/2020
ithink,5,21/05/2020
ithink,4,28/05/2020
ithink,2,04/06/2020
ithink,3,11/06/2020
ithink,4,18/06/2020
ithink,1,25/06/2020
ithink,1,17/09/2020
ithink,2,24/09/2020
ithink,1,01/10/2020
ithink,1,08/10/2020
ithink,2,22/10/2020
ithink,1,05/11/2020
ithink,1,19/11/2020
ithink,2,26/11/2020
ithink,2,03/12/2020
ithink,2,10/12/2020
ithinkl,1,03/12/2020
ithinkwe,1,11/06/2020
ithought,1,16/01/2020
ithought,1,16/04/2020
ithought,1,29/10/2020
ithought,1,19/11/2020
ithoughtl,1,19/11/2020
itjust,1,09/01/2020
itjust,1,23/01/2020
itjust,3,06/02/2020
itjust,2,20/02/2020
itjust,1,12/03/2020
itjust,2,14/05/2020
itjust,2,28/05/2020
itjust,1,18/06/2020
itjust,2,17/09/2020
itjust,3,24/09/2020
itjust,5,15/10/2020
itjust,1,22/10/2020
itjust,3,29/10/2020
itjust,3,05/11/2020
itjust,2,26/11/2020
itjust,3,03/12/2020
itjust,1,10/12/2020
itll,2,13/02/2020
itll,3,12/03/2020
itll,2,28/05/2020
itll,1,04/06/2020
itll,1,17/09/2020
itll,4,08/10/2020
itll,1,05/11/2020
itll,1,03/12/2020
its,36,09/01/2020
its,54,16/01/2020
its,27,23/01/2020
its,69,30/01/2020
its,57,06/02/2020
its,57,13/02/2020
its,41,20/02/2020
its,49,27/02/2020
its,18,05/03/2020
its,54,12/03/2020
its,21,19/03/2020
its,4,26/03/2020
its,68,02/04/2020
its,93,09/04/2020
its,14,16/04/2020
its,5,30/04/2020
its,58,07/05/2020
its,43,14/05/2020
its,64,21/05/2020
its,52,28/05/2020
its,59,04/06/2020
its,2,11/06/2020
its,53,18/06/2020
its,22,25/06/2020
its,27,17/09/2020
its,19,24/09/2020
its,57,01/10/2020
its,52,08/10/2020
its,29,15/10/2020
its,25,22/10/2020
its,32,29/10/2020
its,80,05/11/2020
its,4,12/11/2020
its,60,19/11/2020
its,52,26/11/2020
its,81,03/12/2020
its,19,10/12/2020
itself,1,09/01/2020
itself,1,23/01/2020
itself,3,30/01/2020
itself,2,13/02/2020
itself,4,05/03/2020
itself,2,12/03/2020
itself,2,19/03/2020
itself,1,09/04/2020
itself,4,16/04/2020
itself,2,30/04/2020
itself,4,07/05/2020
itself,6,14/05/2020
itself,3,21/05/2020
itself,1,28/05/2020
itself,1,04/06/2020
itself,3,18/06/2020
itself,1,17/09/2020
itself,1,24/09/2020
itself,1,01/10/2020
itself,2,15/10/2020
itself,1,22/10/2020
itself,2,29/10/2020
itself,1,05/11/2020
itself,1,12/11/2020
itself,1,19/11/2020
itself,1,10/12/2020
itsjob,1,06/02/2020
itsjob,1,21/05/2020
itsjust,1,06/02/2020
itsjust,2,02/04/2020
itsjust,2,24/09/2020
itsjust,1,01/10/2020
itsjust,3,29/10/2020
itsjust,1,19/11/2020
itto,1,29/10/2020
itv,3,26/03/2020
iv,1,19/03/2020
iv,1,21/05/2020
iv,1,19/11/2020
ive,5,09/01/2020
ive,6,16/01/2020
ive,1,23/01/2020
ive,5,30/01/2020
ive,4,06/02/2020
ive,2,13/02/2020
ive,5,20/02/2020
ive,3,27/02/2020
ive,2,05/03/2020
ive,14,12/03/2020
ive,7,19/03/2020
ive,16,02/04/2020
ive,8,09/04/2020
ive,4,07/05/2020
ive,10,14/05/2020
ive,7,21/05/2020
ive,4,28/05/2020
ive,3,04/06/2020
ive,2,18/06/2020
ive,10,25/06/2020
ive,5,17/09/2020
ive,12,01/10/2020
ive,7,08/10/2020
ive,6,15/10/2020
ive,4,22/10/2020
ive,1,29/10/2020
ive,5,05/11/2020
ive,12,19/11/2020
ive,6,26/11/2020
ive,3,03/12/2020
ive,4,10/12/2020
ivory,1,06/02/2020
ivoted,2,30/01/2020
iwant,1,02/04/2020
iwant,1,30/04/2020
iwant,1,14/05/2020
iwant,1,18/06/2020
iwant,1,15/10/2020
iwant,1,29/10/2020
iwant,1,19/11/2020
iwant,2,10/12/2020
iwanted,2,17/09/2020
iwantto,1,17/09/2020
iwas,1,30/01/2020
iwas,2,27/02/2020
iwas,1,05/03/2020
iwas,1,09/04/2020
iwas,1,21/05/2020
iwas,2,11/06/2020
iwas,1,18/06/2020
iwas,1,17/09/2020
iwas,2,19/11/2020
iwas,1,03/12/2020
iwas,3,10/12/2020
iwill,1,23/01/2020
iwill,1,12/03/2020
iwill,1,14/05/2020
iwill,1,29/10/2020
iwillspeak,1,29/10/2020
iwish,1,30/01/2020
iwondered,1,19/03/2020
iwork,1,26/11/2020
iwould,2,16/01/2020
iwould,1,23/01/2020
iwould,2,30/01/2020
iwould,1,27/02/2020
iwould,4,02/04/2020
iwould,1,16/04/2020
iwould,1,30/04/2020
iwould,2,21/05/2020
iwould,2,04/06/2020
iwould,1,18/06/2020
iwould,1,25/06/2020
iwould,5,24/09/2020
iwould,5,22/10/2020
iwould,1,03/12/2020
iwouldnt,2,30/04/2020
iwouldnt,1,21/05/2020
iwouldnt,1,29/10/2020
jacinda,1,22/10/2020
jack,3,30/01/2020
jack,1,22/10/2020
jack,1,26/11/2020
jacket,3,23/01/2020
jacket,1,13/02/2020
jackpot,2,16/01/2020
jackson,1,19/03/2020
jacob,2,17/09/2020
jacqueline,6,19/03/2020
jak,3,08/10/2020
jaks,3,08/10/2020
jamboretz,1,06/02/2020
jame,5,30/01/2020
james,31,30/01/2020
james,1,26/03/2020
james,15,07/05/2020
james,49,21/05/2020
james,24,18/06/2020
james,5,01/10/2020
james,34,19/11/2020
jamie,1,12/11/2020
jampacked,3,14/05/2020
jan,11,05/11/2020
jane,1,20/02/2020
jane,5,14/05/2020
jane,3,29/10/2020
janejust,1,14/05/2020
janette,2,28/05/2020
janette,3,26/11/2020
janine,4,10/12/2020
janitors,1,23/01/2020
jans,1,05/11/2020
january,2,16/01/2020
january,4,30/01/2020
january,1,06/02/2020
january,1,19/03/2020
january,10,26/03/2020
january,1,07/05/2020
january,4,21/05/2020
january,1,28/05/2020
january,7,04/06/2020
january,4,24/09/2020
january,6,22/10/2020
january,2,12/11/2020
january,2,19/11/2020
january,2,26/11/2020
january,1,03/12/2020
january,9,10/12/2020
japan,11,16/04/2020
japan,3,04/06/2020
japan,7,17/09/2020
jared,2,26/11/2020
jasper,2,08/10/2020
javid,6,23/01/2020
javid,6,30/01/2020
javid,25,13/02/2020
javids,3,13/02/2020
jaws,1,29/10/2020
jay,3,12/11/2020
jays,1,12/11/2020
jazz,3,11/06/2020
jeane,18,30/04/2020
jeanette,3,28/05/2020
jed,19,18/06/2020
jeepers,3,16/01/2020
jennifer,10,30/01/2020
jennifer,1,06/02/2020
jennifer,7,02/04/2020
jennifer,1,16/04/2020
jennifers,1,30/01/2020
jennings,3,07/05/2020
jenny,6,16/04/2020
jenny,2,08/10/2020
jenrick,1,26/03/2020
jenrick,2,25/06/2020
jeopardises,1,12/11/2020
jeopardy,1,23/01/2020
jeopardy,2,26/03/2020
jeremy,2,09/01/2020
jeremy,16,16/01/2020
